Level,Set,Slot,Stars,Main Stat,Main Stat Value,Sub Stat 1,Sub Stat Value 1,Sub Stat 2,Sub Stat Value 2,Sub Stat 3,Sub Stat Value 3,Sub Stat 4,Sub Stat Value 4,max,amber melt dps score,amber buff support score,xiangling offField dps score,bennett dps score,bennett support score,xinyan physical dps score,xinyan pyro dps score,xinyan shield support score,yanfei vaporize dps score,yanfei shield support score,thoma burgeon score,thoma shield support score,chevreuse buff support score,chevreuse buff support and damage score,gaming dps score,pyro traveler buff support score,pyro traveler dps score,diluc dps score,klee dps score,hu tao dps score,yoimiya dps score,dehya onField dps score,dehya support score,dehya reaction dps score,lyney dps score,arlecchino dps score,mavuika dps and buff support score,durin vaporize melt offField dps score,durin buff support and offField dps score,fischl offField dps score,fischl offField aggravate dps score,beidou offField dps score,lisa aggravate dps score,lisa offField dps score,lisa reaction dps score,razor hyperbloom reaction dps score,razor physical dps score,kujou sara buff support and damage score,kuki shinobu hyperbloom score,kuki shinobu aggravate offField dps score,kuki shinobu support score,dori support score,sethos dps score,ororon offField dps score,iansan buff support score,electro traveler support score,keqing aggravate dps score,keqing quickbloom dps score,raiden shogun hyperbloom score,raiden shogun dps score,yae miko offField dps score,yae miko offField aggravate dps score,cyno quickbloom hyperbloom dps score,cyno aggravate dps score,clorinde dps score,varesa dps score,ineffa offField dps support score,flins dps score,xingqiu offField dps score,barbara support score,barbara bloom dps score,candace support score,dahlia shield support score,aino application support score,hydro traveler support score,hydro traveler onField dps,tartaglia dps score,mona dps score,mona nuke score,mona burst support score,sangonomiya kokomi support score,sangonomiya kokomi dps score,sangonomiya kokomi bloom dps score,kamisato ayato dps score,yelan offField dps score,nilou bloom support score,neuvillette dps score,furina offField dps score,sigewinne support score,mualani vaporize dps score,diona support score,chongyun burst nuke score,chongyun infusion support score,kaeya freeze score,kaeya reverse melt score,rosaria reverse melt score,rosaria freeze score,rosaria support score,layla support score,layla support and damage score,mika support score,freminet physical dps score,freminet cryo dps score,charlotte support score,qiqi support score,ganyu melt dps score,ganyu freeze dps score,ganyu mono cryo dps score,eula dps score,kamisato ayaka dps score,aloy burst support score,shenhe support score,wriothesley melt dps score,wriothesley mono cryo freeze dps score,citlali support score,escoffier offField dps score,skirk dps score,sucrose em support score,sayu support score,shikanoin heizou anemo dps score,shikanoin heizou reaction dps score,faruzan support score,lynette offField dps score,lan yan support score,lan yan driver score,ifa reaction dps score,ifa anemo dps score,jahoda offField reaction dps and heal support score,anemo traveler anemo dps score,jean support and damage score,jean reaction dps score,venti reaction offField dps score,venti anemo offField dps score,xiao dps score,kaedehara kazuha reaction dps and support score,wanderer dps score,xianyun support score,chasca dps score,yumemizuki mizuki reaction dps score,ningguang dps score,noelle dps score,noelle driver score,gorou support score,yun jin support score,kachina support and offField dps score,geo traveler geo dps score,zhongli shield support score,zhongli burst support score,albedo offField dps score,arataki itto dps score,navia dps score,chiori offField dps score,xilonen support score,collei support score,yaoyao support score,kaveh bloom burgeon driver score,kirara shield support score,dendro traveler support score,tighnari quick swap dps score,nahida dps and support score,alhaitham spread dps score,baizhu support score,emilie offField dps score,kinich dps score,lauma buff support high energy score,lauma buff support low energy score,nefer dps score
0,WanderersTroupe,plume,5,atk,311.0,atk_,4.1,hp_,4.1,eleMas,23,,0,,12.476730346679688,1.5710830688476562,1.5710830688476562,1.5710830688476562,2.952098846435547,0.034046173095703125,0.034046173095703125,0.048828125,4.332733154296875,1.116180419921875,8.791732788085938,0.23059844970703125,2.8586387634277344,18.657970428466797,1.7642021179199219,0.00057220458984375,1.7642021179199219,4.332733154296875,1.5710830688476562,23.729419708251953,4.332733154296875,19.486713409423828,23.73046875,17.6971435546875,0.034046173095703125,4.935932159423828,4.332733154296875,4.332733154296875,0.034046173095703125,1.5710830688476562,3.106689453125,1.5710830688476562,6.35986328125,1.5710830688476562,7.647228240966797,1.6845703125,2.703094482421875,0.00057220458984375,17.6971435546875,1.7642021179199219,13.312149047851562,2.4056434631347656,1.7642021179199219,1.5710830688476562,0.50201416015625,0.06361007690429688,6.35986328125,1.7642021179199219,11.870193481445312,2.703094482421875,2.703094482421875,4.935932159423828,4.074668884277344,3.106689453125,4.332733154296875,1.5710830688476562,3.106689453125,3.106689453125,2.703094482421875,5.46875,4.91943359375,0.06361007690429688,0.23059844970703125,0.940704345703125,0.00057220458984375,0.5634307861328125,4.332733154296875,4.332733154296875,1.1995315551757812,0.07648468017578125,9.623336791992188,23.73046875,14.330673217773438,20.28350830078125,0.034046173095703125,19.17724609375,0.034046173095703125,0.034046173095703125,3.02734375,6.35986328125,0.23059844970703125,4.332733154296875,4.332733154296875,0.07648468017578125,1.5710830688476562,3.5186767578125,0.07648468017578125,0.0,0.23059844970703125,2.952098846435547,0.06361007690429688,1.5710830688476562,1.5710830688476562,0.08993148803710938,3.759765625,4.935932159423828,0.034046173095703125,0.034046173095703125,9.5367431640625e-05,0.07648468017578125,4.332733154296875,0.06361007690429688,6.35986328125,0.048828125,0.940704345703125,0.00057220458984375,0.23059844970703125,10.235595703125,7.647228240966797,2.703094482421875,11.870193481445312,0.0,0.0,7.635784149169922,7.635784149169922,7.647228240966797,4.332733154296875,4.311180114746094,10.235595703125,1.5710830688476562,12.858200073242188,10.235595703125,1.1995315551757812,1.5710830688476562,0.940704345703125,3.156757354736328,0.50201416015625,4.332733154296875,0.940704345703125,0.034046173095703125,0.0,0.0,0.0,0.0,0.0,0.034046173095703125,3.02734375,2.952098846435547,9.5367431640625e-05,0.0,0.00057220458984375,9.5367431640625e-05,0.0,3.106689453125,0.23059844970703125,0.940704345703125,0.23059844970703125,3.106689453125,6.35986328125,4.935932159423828,1.7642021179199219,0.3493309020996094,0.034046173095703125,0.034046173095703125,0.11138916015625,0.11138916015625,0.66986083984375
0,WanderersTroupe,plume,5,atk,311.0,enerRech_,5.8,hp_,5.3,atk_,4.7,,0,,0.66986083984375,8.609962463378906,8.609962463378906,8.609962463378906,23.73046875,4.332733154296875,4.332733154296875,10.788726806640625,2.7050018310546875,20.8251953125,11.2884521484375,17.7886962890625,13.775634765625,23.73046875,6.076908111572266,8.609962463378906,6.076908111572266,2.7050018310546875,8.609962463378906,1.3287544250488281,2.7050018310546875,23.711299896240234,12.940216064453125,0.66986083984375,4.332733154296875,0.00057220458984375,0.048828125,2.7050018310546875,4.332733154296875,8.609962463378906,8.609962463378906,8.609962463378906,3.7795066833496094,8.609962463378906,10.18218994140625,0.66986083984375,4.332733154296875,8.609962463378906,10.559844970703125,6.680107116699219,1.016998291015625,8.791732788085938,6.076908111572266,8.609962463378906,17.987060546875,11.210250854492188,1.0364532470703125,6.076908111572266,7.647228240966797,4.332733154296875,4.332733154296875,1.1995315551757812,6.680107116699219,8.609962463378906,2.7050018310546875,8.609962463378906,8.609962463378906,8.609962463378906,4.332733154296875,7.91015625,2.294921875,14.841842651367188,17.7886962890625,1.314544677734375,8.609962463378906,23.73046875,2.7050018310546875,2.7050018310546875,4.413318634033203,15.7135009765625,23.73046875,23.73046875,11.881637573242188,23.73046875,10.842132568359375,4.3701171875,10.842132568359375,10.842132568359375,4.3701171875,0.06361007690429688,17.7886962890625,2.7050018310546875,2.7050018310546875,7.647228240966797,8.609962463378906,2.056121826171875,7.647228240966797,4.616355895996094,17.7886962890625,23.73046875,14.841842651367188,8.609962463378906,8.609962463378906,12.438583374023438,21.13037109375,0.00057220458984375,4.332733154296875,4.332733154296875,4.413318634033203,7.647228240966797,2.7050018310546875,11.210250854492188,0.048828125,3.2568931579589844,1.314544677734375,8.609962463378906,0.3493309020996094,7.647228240966797,10.18218994140625,4.332733154296875,7.647228240966797,7.437324523925781,7.437324523925781,11.870193481445312,11.870193481445312,10.18218994140625,2.7050018310546875,11.870193481445312,7.647228240966797,8.609962463378906,15.7135009765625,7.647228240966797,4.413318634033203,8.609962463378906,1.314544677734375,1.6692161560058594,18.3685302734375,2.7050018310546875,1.314544677734375,4.332733154296875,0.06361007690429688,0.06361007690429688,1.016998291015625,0.66986083984375,0.3493309020996094,4.332733154296875,19.7265625,23.73046875,1.1995315551757812,6.076908111572266,8.609962463378906,0.08220672607421875,1.116180419921875,8.609962463378906,17.7886962890625,1.314544677734375,17.7886962890625,8.609962463378906,3.7795066833496094,7.734489440917969,6.076908111572266,18.2159423828125,4.332733154296875,4.332733154296875,0.50201416015625,0.50201416015625,0.0
0,WanderersTroupe,plume,5,atk,311.0,eleMas,16,critRate_,3.5,hp_,4.7,,0,,0.07648468017578125,2.7917861938476562,2.7917861938476562,2.7917861938476562,7.70263671875,0.23059844970703125,0.23059844970703125,0.005340576171875,6.767463684082031,1.314544677734375,23.69546890258789,11.233139038085938,23.715591430664062,22.388362884521484,4.332733154296875,0.07648468017578125,4.332733154296875,6.767463684082031,2.7917861938476562,23.73046875,6.767463684082031,22.28250503540039,13.037490844726562,23.73046875,0.23059844970703125,9.680557250976562,6.767463684082031,6.767463684082031,0.23059844970703125,2.7917861938476562,4.332733154296875,2.7917861938476562,8.791732788085938,2.7917861938476562,3.606414794921875,13.689804077148438,4.544830322265625,0.07648468017578125,14.752197265625,23.73037338256836,23.73046875,23.73046875,4.332733154296875,2.7917861938476562,0.11138916015625,0.011539459228515625,8.791732788085938,4.332733154296875,6.088352203369141,4.544830322265625,4.544830322265625,9.680557250976562,5.246829986572266,4.332733154296875,6.767463684082031,2.7917861938476562,4.332733154296875,4.332733154296875,4.544830322265625,6.4453125,3.759765625,11.240768432617188,11.233139038085938,11.286544799804688,0.07648468017578125,3.3532142639160156,6.767463684082031,6.767463684082031,4.544830322265625,0.82244873046875,0.3493309020996094,5.721187591552734,11.6851806640625,22.725963592529297,7.70263671875,18.5211181640625,7.70263671875,7.70263671875,19.2230224609375,23.73046875,11.233139038085938,6.767463684082031,6.767463684082031,0.0,2.7917861938476562,8.453559875488281,0.0,0.50201416015625,11.233139038085938,7.70263671875,11.240768432617188,2.7917861938476562,2.7917861938476562,0.034046173095703125,0.0,9.680557250976562,0.23059844970703125,0.23059844970703125,0.23059844970703125,0.0,6.767463684082031,0.011539459228515625,8.791732788085938,0.3493309020996094,11.286544799804688,0.07648468017578125,1.016998291015625,6.088352203369141,3.606414794921875,4.544830322265625,6.088352203369141,0.11138916015625,0.11138916015625,1.9435882568359375,1.9435882568359375,3.606414794921875,6.767463684082031,2.1409988403320312,6.088352203369141,2.7917861938476562,0.50201416015625,6.088352203369141,4.544830322265625,2.7917861938476562,11.286544799804688,5.182361602783203,0.034046173095703125,6.767463684082031,11.286544799804688,0.23059844970703125,0.23059844970703125,0.23059844970703125,0.08993148803710938,0.005340576171875,0.07648468017578125,0.23059844970703125,3.759765625,7.963371276855469,0.23059844970703125,0.07648468017578125,0.07648468017578125,0.23059844970703125,0.005340576171875,4.332733154296875,11.233139038085938,11.286544799804688,11.233139038085938,4.332733154296875,8.791732788085938,6.35986328125,4.332733154296875,9.61751937866211,0.23059844970703125,0.23059844970703125,5.246829986572266,5.246829986572266,15.301513671875
0,WanderersTroupe,plume,5,atk,311.0,enerRech_,5.8,hp_,5.3,atk_,5.3,,0,,0.82244873046875,9.424877166748047,9.424877166748047,9.424877166748047,23.73046875,5.432796478271484,5.432796478271484,11.233139038085938,3.3532142639160156,20.8251953125,11.2884521484375,17.7886962890625,13.775634765625,23.73046875,6.680107116699219,9.424877166748047,6.680107116699219,3.3532142639160156,9.424877166748047,1.7642021179199219,3.3532142639160156,23.727989196777344,13.884353637695312,0.66986083984375,5.432796478271484,0.002002716064453125,0.06361007690429688,3.3532142639160156,5.432796478271484,9.424877166748047,9.424877166748047,9.424877166748047,4.581165313720703,9.424877166748047,10.89935302734375,0.66986083984375,5.432796478271484,9.424877166748047,10.559844970703125,6.680107116699219,1.016998291015625,8.791732788085938,6.680107116699219,9.424877166748047,18.505859375,11.881637573242188,1.3764381408691406,6.680107116699219,8.791732788085938,5.432796478271484,5.432796478271484,1.7351150512695312,7.437324523925781,9.424877166748047,3.3532142639160156,9.424877166748047,9.424877166748047,9.424877166748047,5.432796478271484,7.91015625,2.294921875,14.841842651367188,17.7886962890625,1.314544677734375,9.424877166748047,23.73046875,3.3532142639160156,3.3532142639160156,5.287837982177734,16.6900634765625,23.73046875,23.73046875,11.881637573242188,23.73046875,10.842132568359375,4.3701171875,10.842132568359375,10.842132568359375,4.3701171875,0.06361007690429688,17.7886962890625,3.3532142639160156,3.3532142639160156,8.791732788085938,9.424877166748047,2.571582794189453,8.791732788085938,5.442714691162109,17.7886962890625,23.73046875,14.841842651367188,9.424877166748047,9.424877166748047,13.775634765625,21.86279296875,0.002002716064453125,5.432796478271484,5.432796478271484,5.287837982177734,8.791732788085938,3.3532142639160156,11.881637573242188,0.06361007690429688,3.9182662963867188,1.314544677734375,9.424877166748047,0.50201416015625,8.791732788085938,10.89935302734375,5.432796478271484,8.791732788085938,8.189868927001953,8.189868927001953,12.858200073242188,12.858200073242188,10.89935302734375,3.3532142639160156,12.858200073242188,8.791732788085938,9.424877166748047,16.6900634765625,8.791732788085938,5.287837982177734,9.424877166748047,1.314544677734375,2.1471023559570312,18.7042236328125,3.3532142639160156,1.314544677734375,5.432796478271484,0.06361007690429688,0.06361007690429688,1.016998291015625,0.66986083984375,0.3493309020996094,5.432796478271484,19.7265625,23.73046875,1.7351150512695312,6.680107116699219,9.424877166748047,0.1384735107421875,1.116180419921875,9.424877166748047,17.7886962890625,1.314544677734375,17.7886962890625,9.424877166748047,4.581165313720703,8.609962463378906,6.680107116699219,18.2159423828125,5.432796478271484,5.432796478271484,0.50201416015625,0.50201416015625,0.0
0,WanderersTroupe,plume,5,atk,311.0,hp,239,atk_,4.1,eleMas,19,,0,,11.141586303710938,0.9110450744628906,0.9110450744628906,0.9110450744628906,0.002002716064453125,0.034046173095703125,0.034046173095703125,0.048828125,3.5076141357421875,0.0,0.2501487731933594,0.0,0.0,0.32444000244140625,0.9205818176269531,0.00057220458984375,0.9205818176269531,3.5076141357421875,0.9110450744628906,3.3191680908203125,3.5076141357421875,0.9110450744628906,11.79189682006836,2.1137237548828125,0.034046173095703125,3.566741943359375,3.5076141357421875,3.5076141357421875,0.034046173095703125,0.9110450744628906,2.447509765625,0.9110450744628906,5.1361083984375,0.9110450744628906,5.287837982177734,1.116180419921875,2.0417213439941406,0.00057220458984375,2.1137237548828125,0.011539459228515625,0.1590728759765625,0.0,0.9205818176269531,0.9110450744628906,0.50201416015625,0.06361007690429688,5.1361083984375,0.9205818176269531,10.765838623046875,2.0417213439941406,2.0417213439941406,3.566741943359375,2.9984474182128906,2.447509765625,3.5076141357421875,0.9110450744628906,2.447509765625,2.447509765625,2.0417213439941406,0.0,4.3701171875,0.0,0.0,0.66986083984375,0.00057220458984375,0.002002716064453125,3.5076141357421875,3.5076141357421875,0.5634307861328125,0.07648468017578125,0.090789794921875,3.154277801513672,1.6554832458496094,1.2195587158203125,0.0,1.7465591430664062,0.0,0.0,0.0,0.06742477416992188,0.0,3.5076141357421875,3.5076141357421875,0.07648468017578125,0.9110450744628906,2.7862548828125,0.07648468017578125,0.0,0.0,0.002002716064453125,0.0,0.9110450744628906,0.9110450744628906,0.08993148803710938,3.759765625,3.566741943359375,0.034046173095703125,0.034046173095703125,9.5367431640625e-05,0.07648468017578125,3.5076141357421875,0.06361007690429688,5.1361083984375,0.048828125,0.66986083984375,0.00057220458984375,0.23059844970703125,8.609962463378906,5.287837982177734,2.0417213439941406,10.765838623046875,0.0,0.0,5.264949798583984,5.264949798583984,5.287837982177734,3.5076141357421875,3.259754180908203,8.609962463378906,0.9110450744628906,11.210250854492188,8.609962463378906,0.5634307861328125,0.9110450744628906,0.66986083984375,2.4322509765625,0.50201416015625,3.5076141357421875,0.66986083984375,0.034046173095703125,0.0,0.0,0.0,0.0,0.0,0.034046173095703125,0.0,0.048828125,9.5367431640625e-05,0.0,0.00057220458984375,9.5367431640625e-05,0.0,2.447509765625,0.0,0.66986083984375,0.0,2.447509765625,5.1361083984375,3.566741943359375,0.9205818176269531,0.0,0.034046173095703125,0.034046173095703125,0.07648468017578125,0.07648468017578125,0.3493309020996094
0,WanderersTroupe,plume,5,atk,311.0,def_,5.8,enerRech_,6.5,eleMas,21,,0,,0.11138916015625,7.759666442871094,7.759666442871094,7.759666442871094,0.3493309020996094,1.7351150512695312,1.7351150512695312,11.233139038085938,2.1409988403320312,4.3701171875,15.301513671875,1.116180419921875,7.532691955566406,5.1822662353515625,10.475921630859375,0.50201416015625,10.475921630859375,2.1409988403320312,7.759666442871094,0.06361007690429688,2.1409988403320312,7.759666442871094,0.11138916015625,1.116180419921875,0.005340576171875,0.06361007690429688,0.002002716064453125,2.1409988403320312,0.005340576171875,7.759666442871094,10.475921630859375,7.759666442871094,5.753231048583984,7.759666442871094,14.141845703125,18.75,2.1848678588867188,0.50201416015625,13.884353637695312,10.475921630859375,0.08993148803710938,6.452274322509766,10.475921630859375,7.759666442871094,1.6845703125,0.66986083984375,1.7874717712402344,10.475921630859375,11.67755126953125,2.1848678588867188,2.1848678588867188,3.9182662963867188,12.858200073242188,10.475921630859375,2.1409988403320312,7.759666442871094,10.475921630859375,10.475921630859375,2.1848678588867188,0.0,22.35107421875,1.116180419921875,1.116180419921875,18.7957763671875,0.50201416015625,0.50201416015625,2.1409988403320312,2.1409988403320312,4.056549072265625,1.6845703125,1.116180419921875,6.452274322509766,18.3685302734375,0.7150650024414062,0.3493309020996094,0.940704345703125,0.3493309020996094,0.3493309020996094,0.0,0.06361007690429688,1.116180419921875,2.1409988403320312,2.1409988403320312,0.034046173095703125,7.759666442871094,2.9020309448242188,0.034046173095703125,0.15287399291992188,1.116180419921875,0.3493309020996094,1.116180419921875,7.759666442871094,7.759666442871094,0.82244873046875,3.02734375,0.06361007690429688,0.005340576171875,0.005340576171875,0.07648468017578125,0.034046173095703125,2.1409988403320312,0.66986083984375,0.06361007690429688,0.0,18.7957763671875,0.50201416015625,0.0,14.141845703125,14.141845703125,2.1848678588867188,11.67755126953125,0.82244873046875,0.82244873046875,11.6851806640625,11.6851806640625,14.141845703125,2.1409988403320312,9.285640716552734,14.141845703125,7.759666442871094,18.7957763671875,14.141845703125,4.056549072265625,7.759666442871094,18.7957763671875,0.027751922607421875,2.294921875,2.1409988403320312,18.7957763671875,0.005340576171875,5.432796478271484,5.432796478271484,17.7886962890625,17.987060546875,9.554576873779297,0.005340576171875,1.016998291015625,0.0,3.179645538330078,9.554576873779297,0.50201416015625,0.7598876953125,18.2159423828125,10.475921630859375,1.116180419921875,18.7957763671875,1.116180419921875,10.475921630859375,5.753231048583984,11.469650268554688,10.475921630859375,1.314544677734375,0.005340576171875,0.005340576171875,12.858200073242188,12.858200073242188,0.50201416015625
0,WanderersTroupe,plume,5,atk,311.0,hp_,4.7,enerRech_,5.8,atk_,5.8,,0,,0.940704345703125,10.18218994140625,10.18218994140625,10.18218994140625,23.73046875,6.425571441650391,6.425571441650391,11.881637573242188,3.934478759765625,19.90966796875,10.857391357421875,16.827392578125,12.438583374023438,23.73046875,7.368659973144531,10.18218994140625,7.368659973144531,3.934478759765625,10.18218994140625,1.6759872436523438,3.934478759765625,23.727989196777344,13.474273681640625,0.50201416015625,6.425571441650391,0.005340576171875,0.07648468017578125,3.934478759765625,6.425571441650391,10.18218994140625,10.18218994140625,10.18218994140625,5.432796478271484,10.18218994140625,11.2884521484375,0.66986083984375,6.425571441650391,10.18218994140625,9.61751937866211,6.076908111572266,0.940704345703125,7.647228240966797,7.368659973144531,10.18218994140625,18.7042236328125,12.858200073242188,1.7874717712402344,7.368659973144531,9.722518920898438,6.425571441650391,6.425571441650391,2.1409988403320312,8.155536651611328,10.18218994140625,3.934478759765625,10.18218994140625,10.18218994140625,10.18218994140625,6.425571441650391,6.4453125,2.294921875,13.689804077148438,16.827392578125,1.314544677734375,10.18218994140625,23.73046875,3.934478759765625,3.934478759765625,6.414127349853516,17.1173095703125,23.73046875,23.73046875,11.233139038085938,23.73046875,10.340499877929688,3.759765625,10.340499877929688,10.340499877929688,3.759765625,0.048828125,16.827392578125,3.934478759765625,3.934478759765625,9.722518920898438,10.18218994140625,2.9020309448242188,9.722518920898438,5.9520721435546875,16.827392578125,23.73046875,13.689804077148438,10.18218994140625,10.18218994140625,14.2791748046875,22.35107421875,0.005340576171875,6.425571441650391,6.425571441650391,6.414127349853516,9.722518920898438,3.934478759765625,12.858200073242188,0.06361007690429688,4.616355895996094,1.314544677734375,10.18218994140625,0.66986083984375,9.714889526367188,11.2884521484375,6.425571441650391,9.722518920898438,8.774471282958984,8.774471282958984,13.775634765625,13.775634765625,11.2884521484375,3.934478759765625,13.775634765625,9.714889526367188,10.18218994140625,17.1173095703125,9.714889526367188,6.414127349853516,10.18218994140625,1.314544677734375,2.7016639709472656,18.7957763671875,3.934478759765625,1.314544677734375,6.425571441650391,0.06361007690429688,0.06361007690429688,1.016998291015625,0.66986083984375,0.3493309020996094,6.425571441650391,19.2230224609375,23.73046875,2.1409988403320312,7.368659973144531,10.18218994140625,0.21524429321289062,1.116180419921875,10.18218994140625,16.827392578125,1.314544677734375,16.827392578125,10.18218994140625,5.432796478271484,9.424877166748047,7.368659973144531,17.6055908203125,6.425571441650391,6.425571441650391,0.50201416015625,0.50201416015625,0.0
0,WanderersTroupe,sands,5,def_,58.3,critDMG_,6.2,def,19,hp,299,eleMas,21,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02117156982421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.558685302734375,1.558685302734375,0.0,0.0,0.826263427734375,0.0,0.0,0.0,0.788116455078125,0.11377334594726562,0.0,1.253509521484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,WanderersTroupe,sands,5,eleMas,187.0,def,23,atk,18,hp_,4.1,critDMG_,7,,10.7635498046875,0.0,0.1399993896484375,0.1399993896484375,0.0,0.0,0.0,0.0,0.8453369140625,0.0,0.1209259033203125,0.0,0.0,0.0,0.1781463623046875,0.0,0.1781463623046875,0.8453369140625,0.0,18.936920166015625,0.8453369140625,0.0,0.0,8.978271484375,0.0,2.5543212890625,2.0946502685546875,0.0,0.0,0.0,0.1590728759765625,0.0,0.80718994140625,0.1399993896484375,0.00057220458984375,0.0,0.0,0.0,8.978271484375,3.9483070373535156,0.0,0.06361007690429688,0.1781463623046875,0.0,0.0,0.0,1.09710693359375,0.1781463623046875,0.06456375122070312,0.0,0.0,1.0618209838867188,0.048828125,0.1590728759765625,0.8453369140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.788116455078125,0.0,0.0,0.0,2.935791015625,0.0,0.0,0.0,0.0,0.0,0.0,26.436614990234375,0.0,0.8453369140625,0.0,0.0,0.0,0.26397705078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5543212890625,0.0,0.0,0.0,0.0,0.8453369140625,0.0,2.245807647705078,0.0,0.0,0.0,0.0,0.06456375122070312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00057220458984375,0.0,0.0,0.06456375122070312,0.0,0.0,0.06456375122070312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1590728759765625,0.0,0.0,0.0,0.1590728759765625,0.80718994140625,0.1590728759765625,0.1781463623046875,0.0,0.0,0.0,0.18148422241210938,0.18148422241210938,8.978271484375
0,WanderersTroupe,sands,5,hp_,46.6,enerRech_,5.8,hp,269,critDMG_,5.4,def,23,,0.0,0.0,0.0,0.0,26.50623321533203,0.0,0.0,0.0,0.0,35.14423370361328,0.0,11.515998840332031,6.1267852783203125,0.0,0.0,0.0,0.0,0.0,0.0,0.39463043212890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43280029296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,10.660552978515625,11.515998840332031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.462188720703125,6.554985046386719,0.0,0.0,47.36976623535156,0.0,47.36976623535156,47.36976623535156,0.0,1.3345718383789062,11.515998840332031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.515998840332031,24.355697631835938,10.660552978515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.77396774291992,9.384727478027344,0.0,0.0,0.0,0.0,0.0,0.0,11.515998840332031,0.0,11.515998840332031,0.0,0.0,0.0,0.0,13.71612548828125,0.0,0.0,0.0,0.0,0.0
0,WanderersTroupe,sands,5,def_,58.3,hp,209,critDMG_,7,def,23,enerRech_,6.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.25593566894531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.387451171875,53.387451171875,0.0,26.24502182006836,56.92462921142578,0.0,0.0,0.0,20.344924926757812,41.55139923095703,0.0,12.430572509765625,18.90411376953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
